intersection,road,intersection_key,road_key
เลียบคลองภาษีเจริญฝั่งใต้,เลียบคลองภาษีเจริญฝั่งเหนือ,เลียบคลองภาษีเจริญฝั่งใต้,เลียบคลองภาษีเจริญฝั่งเหนือ
เลียบคลองภาษีเจริญฝั่งใต้,ซอยสวนจำปี,เลียบคลองภาษีเจริญฝั่งใต้,ซอยสวนจำปี
เจริญกรุง57,ซอยเจริญกรุง57,เจริญกรุง57,ซอยเจริญกรุง57
บุคคโล,มไหศวรรย์,บุคคโล,มไหศวรรย์
ด่วนสีลม,ทางลงทางด่วน,ด่วนสีลม,ทางลงทางด่วน
ห้าแยกวชัรพล,รัตนโกสินทร์,ห้าแยกวชัรพล,รัตนโกสินทร์
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/1,กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/1
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/2,กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/2
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/3,กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/3
ปากซอยพัฒนาการ53,ซอยพัฒนาการ53,ปากซอยพัฒนาการ53,ซอยพัฒนาการ53
ปากซอยพัฒนาการ53,พัฒนาการ,ปากซอยพัฒนาการ53,พัฒนาการ
ปากซอยพัฒนาการ58,ซอยพัฒนาการ58,ปากซอยพัฒนาการ58,ซอยพัฒนาการ58
ปากซอยพัฒนาการ58,พัฒนาการ,ปากซอยพัฒนาการ58,พัฒนาการ
ปากซอยเลียบวารี25-27,เลียบวารี,ปากซอยเลียบวารี25-27,เลียบวารี
ใกล้ซอยประดิษฐ์มนูธรรม15,ประดิษฐ์มนูธรรม,ใกล้ซอยประดิษฐ์มนูธรรม15,ประดิษฐ์มนูธรรม
ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,ประดิษฐ์มนูธรรม
ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,สังคมสงเคราะห์,ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,สังคมสงเคราะห์
หน้าวัดบึงทองหลาง,ซอยลาดพร้าว101,หน้าวัดบึงทองหลาง,ซอยลาดพร้าว101
ปากซอยพุทธบูชา36,ซอยพุทธบูชา36,ปากซอยพุทธบูชา36,ซอยพุทธบูชา36
พุทธบูชา36-ซอยตำหนักเสด็จพ่อโกมินทร์,ซอยพุทธบูชา36,พุทธบูชา36-ซอยตำหนักเสด็จพ่อโกมินทร์,ซอยพุทธบูชา36
หมู่บ้านอลิชา2,ซอยหมู่บ้านอลิชา2,หมู่บ้านอลิชา2,ซอยหมู่บ้านอลิชา2
ท้ายซอยพุทธบูชา36,ซอยพุทธบูชา36,ท้ายซอยพุทธบูชา36,ซอยพุทธบูชา36
ใกล้ซอยหทัยราษฎร์37,หทัยราษฎร์,ใกล้ซอยหทัยราษฎร์37,หทัยราษฎร์
ใกล้ซอยราษฎร์อุทิศ24,ราษฎร์อุทิศ,ใกล้ซอยราษฎร์อุทิศ24,ราษฎร์อุทิศ
วดัเบญ,พระรามที่5,วดัเบญ,พระรามที่5
วดัเบญ,ศรีอยุธยา,วดัเบญ,ศรีอยุธยา
วิชัยยุทธ,ซอยเศรษฐศิริ,วิชัยยุทธ,ซอยเศรษฐศิริ
