intersection,road,intersection_key,road_key
ซอยเจริญกุง 33,เจริญกรุง,ซอยเจริญกุง 33,เจริญกรุง
หมู่บ้านสหกรณ์,หมู่บ้านสหกรณ์,หมู่บ้านสหกรณ์,หมู่บ้านสหกรณ์
ด่วนเพลินจิต,ทางขึ้น -ลงทางด่วน,ด่วนเพลินจิต,ทางขึ้น -ลงทางด่วน
ทางข้ามดวงพิทักษ์,ดวงพิทักษ์,ทางข้ามดวงพิทักษ์,ดวงพิทักษ์
ทางข้ามดวงพิทักษ์,สุขุมวิท,ทางข้ามดวงพิทักษ์,สุขุมวิท
หน้า รพ.รวมใจรักษ์,สุขุมวิท 62,หน้า รพ.รวมใจรักษ์,สุขุมวิท 62
ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา,ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา
ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา 4,ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา 4
ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา 5,ราษฎร์พัฒนา - ราษฎร์พัฒนา 5,ราษฎร์พัฒนา 5
หน้า รร.สุเหร่าลาดบัวขาว,เคหะร่มเกล้า,หน้า รร.สุเหร่าลาดบัวขาว,เคหะร่มเกล้า
ซอยพัฒนาการ 30,พัฒนาการ 30,ซอยพัฒนาการ 30,พัฒนาการ 30
ซอยพัฒนาการ 30,พัฒนาการ,ซอยพัฒนาการ 30,พัฒนาการ
ประชาอุทิศ - เทียมร่วมมิตร,เทียมร่วมมิตร,ประชาอุทิศ - เทียมร่วมมิตร,เทียมร่วมมิตร
ประชาอุทิศ - เทียมร่วมมิตร,ประชาอุทิศ,ประชาอุทิศ - เทียมร่วมมิตร,ประชาอุทิศ
ปากซอยอุดมสุข 18,อุดมสุข,ปากซอยอุดมสุข 18,อุดมสุข
ปากซอยอุดมสุข 26,อุดมสุข,ปากซอยอุดมสุข 26,อุดมสุข
ปากซอยอุดมสุข 30,อุดมสุข,ปากซอยอุดมสุข 30,อุดมสุข
ซอยรามบุตรี,จักรพงษ์,ซอยรามบุตรี,จักรพงษ์
บางลำพู,จักรพงษ์,บางลำพู,จักรพงษ์
บางบอน,บางบอน 1 ,บางบอน,บางบอน 1
พาณิชยการพระนคร,พระรามที่ 5,พาณิชยการพระนคร,พระรามที่ 5
พาณิชยการพระนคร,พิษณุโลก,พาณิชยการพระนคร,พิษณุโลก
หน้าร้าน Dento Lighting,เจริญราษฎร์,หน้าร้าน Dento Lighting,เจริญราษฎร์
พระรามที่ 3 - นราธิวาส,พระรามที่ 3 ,พระรามที่ 3 - นราธิวาส,พระรามที่ 3
หน้าสำนักงานบำรุงรักษาสะพานพระพุทธยอดฟ้าฯ,สะพานพุทธ,หน้าสำนักงานบำรุงรักษาสะพานพระพุทธยอดฟ้าฯ,สะพานพุทธ
อุโมงค์ดินแดง,อุโมงค์ดินแดง,อุโมงค์ดินแดง,อุโมงค์ดินแดง
สะพานข้ามแยกสามเหลี่ยมดินแดง,สะพานข้ามแยกสามเหลี่ยมดินแดง,สะพานข้ามแยกสามเหลี่ยมดินแดง,สะพานข้ามแยกสามเหลี่ยมดินแดง
สะพานข้ามแยกประชาสงเคราะห์,สะพานข้ามแยกประชาสงเคราะห์,สะพานข้ามแยกประชาสงเคราะห์,สะพานข้ามแยกประชาสงเคราะห์
สะพานข้ามแยกพระราม 9,สะพานข้ามแยกพระราม 9,สะพานข้ามแยกพระราม 9,สะพานข้ามแยกพระราม 9
หน้า Mayfair Place,สุขุมวิท 50,หน้า Mayfair Place,สุขุมวิท 50
สวนแสงธรรม,พุทธมณฑลสาย 3,สวนแสงธรรม,พุทธมณฑลสาย 3
สวนแสงธรรม,บางแวก,สวนแสงธรรม,บางแวก
หน้าห้างธัญญาพาร์ค,ศรีนครินทร์,หน้าห้างธัญญาพาร์ค,ศรีนครินทร์
จุดกลับรถเพชรเกษม 98,เพชรเกษม,จุดกลับรถเพชรเกษม 98,เพชรเกษม
นราธิวาส - นราธิวาส 22,นราธิวาสราชนครินทร์,นราธิวาส - นราธิวาส 22,นราธิวาสราชนครินทร์
นราธิวาส - นราธิวาส 22,นราธิวาสราชนครินทร์ 22,นราธิวาส - นราธิวาส 22,นราธิวาสราชนครินทร์ 22
